Leaving Toronto, you flight departs at 1:00 am on Monday, August 22nd 2016 and arrives in Rome at 8:07 am - Monday, August 22nd 2016.
Perfect, lets go right ahead and book this one	Consider it done!
Hi im going on SPRIINGGG BREAK! can you help me and my friends book a package?	For sure! How many of you will be travelling together?
me and my 3 best friends!	And where will you be departing from?
we want to leave on the 16th were looking to go to San Juan	Okay, but where from? From what city?
We¡¯re leaving from Godric's Hollow	I have no flights leaving out of Godric's Hollow. If you are able to leave from Cleveland or Montreal, then I can send you to San Juan. 
we could leave from birmingham do you have anything from there?	to San Juan?
if possible	I have no flights to San Juan from Birmingham   Are there any other places that you would like to travel to? I have packages to Japan from Birmingham.
what are the ones to japan like do they fit my budget?	I do not know what your budget is. Can you please tell me?
$2,200	I am sorry, I made a mistake, I do not have direct flights from Birmingham to Japan either.
honestly it seems like nothing will work here! thanks!	Sorry I wish I could have been of more help to you. Next time!
Hi wozbot. I'd like to book a vacation for my 7 kids and myself.	Where would you all like to go?
I don't really have a preference for a destination, but I would like free breakfast. We would be leaving from Kingston for a vacation between August 19 and August 31.	I've got a hotel in Toronto available with free breakfast between August 24 and August 30?
That sounds nice. My husband requested I stick to a budget of $25600. What is the price of this package?	The price of the Toronto package for 1 adult and 7 children is 3148.9USD.
Do you have any packages with a longer stay that ends preferably by August 24?	How about La Paz, Bolivia from August 19-23?
Fantastic! How much is the trip?	9416.57USD is the price for that one.
Great. Breakfast is included?	It certainly is 
Great lets book it!	You got it
Hi im looking to book my Honeymoon	I can help you with that. Where are you looking to go?
We were thinking of Fortaleza	Ok, sure thing. What would be your departure city of choice?
We will be leaving from Santos	Perfect! I've got a couple of hotels available from August 17-23.
leaving on the 17th is perfect! what options do i have there?	Ok, leaving on the 17th I have two hotel options - both are 3.0 stars with free parking, wifi, and breakfast.
what are the price differences?	Would you like to compare the packages with economy or business class flights?
yes please, is there a different price between hotels?	The first hotel would be 877.94USD with economy class flights and 1082.29USD with business class. The second hotel package costs 938.26USD with economy class flights and 1142.61USD for business class.
what options do you have in philadelphia, with the same dates?	Unfortunately I have nothing available in Philadelphia, USA for those dates.
I think Fortaleza seems like a better destination can we book the cheapest option?	Sure! So you'd like to book the Fortaleza package for 877.94?
yes please! that would be wonderful	Consider it done :slightly_smiling_face: Have a nice day.
Hi wozbot! I'd like to book a spring break vacation for myself and 3 of my best friends	Hello, from where would you like to leave? Do you have an idea of where you would like to go?
We'll be leaving from Goiania. Rosario is the place to be this year! Our spring break starts on August 28 and ends on September 4, can you find us something between those dates?	I am sorry but I have no packages to Rosario on those dates. Are there any other destinations you would like to go to
Is there anything in between? Not necessarily for the whole length of the break?	To Punta Cana, all the flights from Goiania depart on August 17th. For Rosario, I have nothing before September 6th. Would you like me to check other destinations
Hi im planning my Spring break can you help me find the best deals?	Of course! How many people will you be traveling with?
my three best friends and myself	And which city will you be departing from?
we are in Montreal	Do you have a destination in mind? I can offer you packages for Seattle, Montreal, San Juan, San Francisco or Sydney.
Calgary seems fun! we want to leave between the 19th and 31st of august	Are you traveling on a budget?
I will be, around $4700	In that case, I can book you a package for Calgary for the 27th-30th of August. You will be staying at the Amusement. It is a four-star hotel with a 0/10 guest rating, free wifi and free parking. You will be flying economy. The total cost of this package will be 4235.61USD. Would you like me to book this package?
are there any flights with Business class?	The total cost will be 5651.86USD. Would you like me to book this package?
then nevermind lets book the one within my budget!	Your trip has successfully been booked! Thank you for using our sevice!
Hi 7 colleagues and i are planning on going on a trip can you help?	Where are you leaving from?
we can leave from Birmingham	Ok! Did you have a date and destination in mind, or would you like to hear your cheapest options?
there is no budget at the moment. We are planning on going to paris	Sounds good - I've got a hotel in Paris from August 17-26
We need to find a vacation between August 26th and September 15th	Would August 30-September 8 work?
yes it would!!	Great! I have the Queen's Jungle Hotel available for those dates.
what type of rating does it have	The hotel has a 4 star rating.
how much would that be?	For 8 adults at the Queen's Jungle Hotel from August 26-Sept 15 the cost would be 15570.5USD. 
this sounds perfect!	Great! Shall I go ahead and book that for you?
Hi wozbot! My husband and I are recently married and madly in love. We're looking for a fantastic honeymoon vacation. We live in Mannheim and we'd like to go to Kyoto for 6 days leaving on August 19. What can you do for me?	Hello,  I have perfect packages available for you that are 5 days in length flying from Mannheim to Kyoto, but none depart on the 19th. Are you a bit flexible with your dates?
What's available closest to the 19th?	The closest one would be on August 25th returning on the 28th. You would stay at the Glorious Bazaar Resort, which is a 3-star hotel that includes breakfast and wifi. I have both economy class and business class available.
hi im from Coruscant looking to go to atlantis	Hey there! I'm unable to come up with anything for those locations, how about a trip from Cleveland to San Juan?
i can leave from Kakariko Village does that work?	Kakariko Village eh? I'm having trouble finding that location. 
im gonna go now, thanks anyway	Thank you for using this service.
HI im from Punta Cana can you help me find a vacation	Of course! How many people will you be traveling with?
just by myself	Do you have a budget in mind for this trip?
not at the moment but im looking for the best deal	I can offer you deals on any of the following destinations: Mexico City, Alexandria, Chicago, Atlanta or Dallas.
is there anything to mannheim?	Yes there is!  For Mannheim, I have a package for the 17th-21st of August. You would be flying economy and staying at the Regal resort, a 5-star hotel with a a 8.98/10 guest rating. This resort even features a spa for guests to use. The total for this trip would be 2366.49USD.
amazing glad to know and opposed to Mexico City what does the price look like	The best deal I can offer you for Mexico City is 507.18USD for 5 days. You would be departing the 17th of August and returning the 21st, flying economy both ways.  You would be staying at Hotel Tropic, a 3.0-star hotel with a guest rating of 6.77/10.
is there anything leaving on the 19th?	I can send you to Vancouver on the 19th, with a package that includes a highly-rated 4-star hotel, for 1072.44 USD. I unfortunately don't have any packages leaving for Mexico City on the 19th, however if the 17th is too early for you I can book you a trip from the 24st to the 28th of August and put you up at the Hotel Tropic, for a total of 507.18USD.  For Mannheim, the nearest date I could book you for your flight would be the 27th of August, with a return trip on the 31st. You would be staying at the Regal Resort, a highly-rated 5-star hotel, for a total of 2366.49USD.
regal resort seems great! ca we upgrade that flight?	Yes I can! That brings your total to 3033.22USD. Do you want me to book this trip?
yes please do!	Done! Your flight leaves at 8:00 a.m. on Saturday, August 27. Thank you for using our service!
I want to get away for a bit! im from Houston	I can help you with that! Would you be interested in travelling to Calgary or Denver? I have great deals available!
OH i've never been to the north pole! what is Calgary like?	There are cheap hotels available with free wifi and free parking in Calgary! Would you like me to search for trips to North Pole?
I thought calgary was there! what do the prices look like?	I have a 4 star hotel available for 12 days in Calgary at a cost of 228.28USD. How does this sound?
what type of flight is that?	It is a direct economy class flight leaving from Houston at 3pm August 17.
that seems like it could be a great possibility what about Denver	You can book 11 days at a 3 star hotel in Denver for 259.65USD.
seems like calgary is cheaper. what dates are they? can we book that?	Sure thing! I will book the trip to Calgary for you - the trip dates are from August 17 to August 28.
sounds amazing! lets do it!	You're booked!
I live in Toronto, can we se what packages are available in Cairo from August 17 to September 7?	I have no flights on those dates going from Toronto to Cairo. Are you able to fly out of Fort Lauderdale, Alexandria or Boston instead? Or can we look at other destinations?
Lets take a look at Pittsburgh as a destination!	You would have to fly out of St. Petersburg or Burlington. Any other destination we could consider? Do you have a budget?
How about Leon?	We have no flights out of Toronto at all. Are you able to leave from another city?
Can you tell me where the nearest city with available flights is?	I am sorry, I have no packages available in Leon.
What about flights to La Paz from Toronto?	Did you have a budget in mind?
Not for this trip, my future child deserves the very best!	Regrettably, the only packages available for La Paz are out of Tijuana or Puebla.
I have business in Calgary around those dates, what say I leave from Calgary, could I get a trip somewhere?	As a matter of fact, I have the Echo, which is a nice 4 star property available in La Paz from August 19th to August 24th, with a direct flight from Calgary. Is this something that could work for you?
That is excellent! Can you tell me more about this hotel? Does it include breakfast and free wifi? Or a spa perhaps?	The Echo includes free wifi, free breakfast and free parking should you want to rent a car during your stay.  I have both economy class or business class available. Would you like me to provide you with some pricing?
Yes, thank you. I prefer business class for this trip.	The total cost of your package based on a business class flight will be $1415.48USD.  Would you like me to go ahead and book that for you?
What a deal! Yes please do.	Thank you and have a very pleasant day.
Hi i need a 5 day get away!	SUre thing! Where are you leaving from?
Im leaving from Queenstown	Ok! How about 5 days in Milan?
I really want to go to Sao Paulo is there anything there?	 could you give me an estimated date of departure?
August 17, 2016 to Wednesday, August 31, 2016 are the dates i could be gone	Great! I've got August 17-August 20 in Sao Paulo ?
that looks great. what are the hotels like?	Great! I've got 2 or 3 star hotels available.
how much for the 3 star	5 days at the 3 star hotel would cost 2289.59USD.
can we go ahed and book that?	We sure can!
thanks!	My pleasure :smile:
HI there! my family and i are looking to go to Burlington	I can certainly help you with that! How many of you will be travelling?
1 child and 6 adults	Ok! Where would you like to leave from?
Campinnas	Would you like to spend August 17-August 24 in Burlington? I have flights and a hotel available for 9610.39USD.
ya sure that sounds great! and how much would that be for business?	To upgrade that package to Business class would total 12376.71USD.
Let's book it! too good of a deal!	Sure thing :slightly_smiling_face: Enjoy your stay!
Hi im looking to book  trip. anything leaving from Kakariko Village?	I can certainly help you book a trip! However, I have no outgoing flights from Kakariko Village. How about another departure city nearby?
termina perhaps?	Oh dear.. it seems I have nothing from Termina.. Maybe you could tell me a destination instead?
Good afternoon, my man! I'd like to plan a honeymoon in Naples for 5 days leaving from Madrid on August 17. What is available?	Hello, I can accommodate your request for a 5 day stay in Naples for 2 adults flying from Madrid direct, but I only have availability from August 19 to the 23 or from August 24th to 28th.  Are you able to work withing those dates?
August 19 to the 23rd would be perfect. Can you tell me about the hotel's amenities?	You would stay at the beautiful Courtyard resort, which has a three star rating. Breakfast and wifi are included. The price for this package is $1975.62USD for your 5 day stay.
Wonderful! Can you provide me with the flight times?	Madrid to Naples departing at 8:00 am - Friday, August 19th 2016 to 10:21 am - Friday, August 19th 2016 and your return flight would be at 4:00 am - Tuesday, August 23rd 2016 to 6:21 am - Tuesday, August 23rd 2016 from Naples to Madrid. If these flight times are suitable, should we go ahead and book?
Hi i want to plan my honeymoon to rome	Ok! How long would you like to go?
6 days	I've got great prices for 6 days packages leaving from Essen!
any leaving from San Diego?	Hmm.. all my packages from San Diego are only 5 days. Is that ok?
ya that sounds fine!	Great! How many stars would you like your hotel to be?
i have a maximum budget of $3900	I've got a couple of 4.0 stars available for your budget.
what are they like?	They have free breakfast and free wifi!
that sounds amazing thats what i like! how much will they be?	Great! Prices range from 4366.90USD to 5619.22USD for a four star hotel package.
they seem to be a little over my budget anything a little less maybe economy class flight?	I have a 0.0 star hotel package available for 3663.85USD.
honestly that would work better :slightly_smiling_face:	Great! Shall I go ahead and book that for you?
Hi im from Houston and i want to go to San Antonio, but i have strict dates can you help?	Sure thing! What days are you hoping to travel?
August 25th until September 11th are the days im available	And will you be traveling with anyone?
ill be alone	Well, let me tell you about the best deal I've found: The Vertex Inn is a 2-star hotel with a 7.15/10 guest rating, free wifi, free parking and free breakfast. They have a vacancy from the 7th to the 10th of September. You would be flying business class, bringing your total to 516.9 USD. Do you want me to book this trip?
that sounds very tempting! are there any packaged available to mexico?	I can send you to Mexico City from the 27th of August to the 6th of September. You would be staying at the Hotel Tropic, a 3.0-star hotel with a 6.77/10 guest rating. The total cost of this package is 1148.31USD. Do you want me to book this trip
yes please it looks like Mexico is the better choice	Done! Your flight leaves on Saturday, August 27th at 5:05 p.m. Enjoy your vacation!
Hi im from Los Angeles. looking for a good vacation	Cool! Where would you like to go?
im not sure to be honest	10 days in Punta Cana will run you about 660, whereas Rome is around 1500.
what about san francisco?	I haven't got any packages out of Los Angeles travelling to San Francisco unfortunately.
how about vancouver?	You can do 12 days in Vancouver for 761.48USD.
how long would the stay in Rome be?	Rome is 10 days.
i think i might have to go with Rome	I have several 4 star hotels available as well as one 1 star hotel.
can i see the options for the 4 star hotels?	Sure! There's the Hotel Grand Residence, Hotel Emerald Legacy, or The Double Pastures.
all have wifi?	They do; all three have free breakfast and wifi!
perfect! book me the cheapest one please	OK, that would be the Hotel Grand Residence for 1806.15USD. Sound good, or would you like to upgrade your flights to business class for a total of 2308.43USD?
please upgrade it! and thank you!	Sure thing! Consider it booked :slightly_smiling_face:
thx	Have a good day, and thanks for coming by!
I have 11 days of time off starting on August 17. Can you offer me any vacation packages leaving from Portland?	Hi, would you have a budget in mind for this trip?
No, I've recently inherited a gigantic sum of money.  I prefer 4 stars and above, as well as free breakfast if possible, please.	Would you have a special destination in mind? We will definitely look at luxury hotels that are only a 4 star or more rating.
No particular destination in mind, I'm just looking for an adventure. How about Paris to start?	I have the Muse available for 12 days but that is only a 2 star hotel.  However, I do have some suggestions. I have some excellent options available during that time period. A nice 4 star hotel in Calgary, Canada, another nice 4 star hotel in Marseille or a 4.5 star hotel in Frankfurt, Germany all with direct flights from Portland. Do any of these cities interest you?
The Marseille and Germany packages are very attractive. I'd like to know more about hotel in the Marseille package. Is breakfast included?	The Hotel Duchesse in Marseille is a 4 star hotel which provides you with free wifi, but breakfast is not included in the price. It is available from Sunday August 21st to Sunday August 28th. I forgot to ask, will you be travelling alone or with a companion?
I will be travelling alone. How much is this package?	This package on an economy flight is worth a total of $3049.54USD. Are you interested in booking it?
I am, but first I'd like to see what the price is with an upgrade to business class, and perhaps compare this package to the Germany deal.	There are no longer business class seats available for this particular package to Marseille. The Mellow Palms Resort in Frankfurt is a 10 day package available from Aug 19 to Aug 27 and includes free wifi and  free breakfast and has a 4.5 star rating. The total cost on this package, also based on an economy class flight is $3091.3USD.
Is it possible to upgrade the Frankfurt flight to business class?	This package is also only available with an economy class seat.
That's fine. I will book the 10 day Germany Mellow Palms Resort vacation package.	I will get that all booked up for you and send you an email confirmation.
Great, thank you. I will most certainly book my next vacation with you.	Enjoy your trip!
Hi im travelling from Nagoya. i would like to go on vacation on August 26th	Hello! Do you have any destinations in mind?
Busan	Will you be accompanied by anyone on this trip?
just myself for now	One last question: Do you have a budget for this trip?
not at the moment	I can book you a stay at the Lethargy Hotel for 7 days, flying out on the 1st of September. The cost of this package would be 398.99USD. Do you want me to book this trip?
are there any other packages in Sacramento?	I can offer you a 12-day package in Sacramento with a departure date of September 4th. The total cost of this package is 3052.40USD. Do you want me to book this package?
sacramento is a little pricey i would like the trip to busan pflying on the 1st	Done! Your flight leaves Thursday, September 1st at 10:52 a.m. Enjoy your stay!
Hi! I have a $3300 budget and am looking for a vacation	I can help you with that! From where would you depart?
Im leaving from miami on August 25th	How about 8 days in Seattle for 481.66USD?
that sound amazing! what type of hotel is that?	The hotel is 3.5 stars and only 8 minutes away from Seattle
thats amazing! are there any other destinations available?	I have lots! Do you have a preference?
maybe somewhere warm and somewhere that i could be back by August 29th	I have trips to Long Beach for August 25-August 30?
how about naples?	I haven't got any trips to Naples within your budget. I have something available for 3421.98USD though if you would be interested?
i cant. I think the vacation to seattle seems most appropriate	Sure! So, 8 days for 481.66? Is that the option you would like to go with?
you got it!	Perfect! I will go ahead and book that for you.
Hi im looking to go on a trip to baltimore	What city will you be departing from?
Im from Las Vegas!	Let me know how this sounds: 10 days at Baltimore 's Countryside Resort starting August 18.
im looking to leave on August 25th, do you have anything around there?	I could book you 10 days in Baltimore leaving on the 25th.
10 days in baltimore seem perfect! can you tell me about the hotels?	The only available hotel is the Countryside Resort. It is a 3-star hotel with a 7.06/10 guest rating, free wifi, free parking and free breakfast. Do you want me to book this trip?
ya for sure!	Booked! Your flight leaves Thursday, August 18th at 5:13 p.m. Enjoy your stay!
My name is Gary Peter and I'd like to book a trip to Diagon Alley from Godric's Hollow on August 13th.	Hi! I am sorry but neither of those cities appear in my system. Do you a major city near you that you could depart from? Are you interested in any other destinations?
Hi! My 3 best friends and I are looking for a trip to Neverland between August 16 and 19 on a very tight budget of $3500. What can you do for us?	Hello. Are you totally set on Neverland or do you have any other possible places you would like to visit?
Sorry, my mistake. we are leaving from Neverland and would like to go to Leon.	If you could leave out of Santiago or Valencia, I may have something available in Leon. Is that a possibility?
Sure, why not! Lets see what's available.	Out of Valencia?
Our friend The Amazing Peter can take us anywhere, Valencia Spain would be the most convenient.	From August 17 to the 23rd, I have a beautiful 5 star property called El Hotel Del Mar available for a 7 day stay. Are you able to stay until the 23rd?
I'll have to check with my 3 best friends. How much is the package?	It's well within your budget at $1739.33USD.  
August 17 to the 23rd works for everyone, even Peter Pan, who will take us to the airport. Is breakfast included?	Awesome. I will take care of confirming the booking for you right away.
Hi im from Barkcelona, looking for a trip!	Hi there! Will you be traveling alone this time?
i will be travelling alone	Unfortunately I don't have any flights leaving Barkcelona, however there is a flight leaving from Cleveland for San Juan on the 17th of August. You would be staying for 8 days. How does that sound?
i was thinking of going to Santo domingo are there any flights from Barkcelona?	Unfortunately there are no flights from Barkcelona to Santo Domingo. However, there is a flight from Punta Cana to Santo Domingo on the 27th of August, with a return flight on the 31st.
i need to leave from Barkcelona i dont think this will work out thank you tho!	Thank you too! We hope to hear from you in the future!
hi i want to go on vacation i leave from cancun	Ok! Where would you like to go?
im thinking of Santos	Sure thing! Any dates in mind?
i want to leave on the 15th	The 15th of August? I can do that for you.
perfect!	I have a trip available from August 15-August 26. Does this work for you?
yes it does! what type of hotel?	Great! The hotel I've found for you has a 4 star rating.
very nice! whats the pricing like?	The price for that package would be 2877.68USD.
and how much if i were to go to pittsborgh?	You could fly from Cancun to Pittsburgh and spend 12 days for a cost of 1075.60USD.
which hotel is better?	The hotel in Santos has a 3.0 rating while the hotel in Pittsburgh has a 2.5 star rating.
and what are the classes of the flights?	The price I've given you is for economy class.
i think i would prefer to go to Santos	Ok, great! Would you like to book the package I've quoted you for to Santos?
yes please! thanks!	Consider it done :slightly_smiling_face: Thank you for travelling!
Hi im taking the family on a trip to Manaus is that possible with a budget of $3900	Hey there! Where would you like to leave from?
i would like to leave from salvador	Ok! How many people are in your family?
3 kids seven adults	Could you travel from August 19 to the 27th?
ya sure the dates are flexible	Ok! I have packages from August 19th to August 24th or from August 27th to September 1st.
the one on the 27th looks good! what the price look like?	Great! The price for that is 3263.60USD
perfect let¡¯s book it!	Sure thing :smile: I will book that for you right away!
thank you!	My pleasure
Hi looking for a vacation to hamburg	Hello! Where will you be departing from?
Ill be departing from san jose	I have a package for an 11-day stay in Hamburg from August 18 to August 27. The total cost of this package is 2373.14 USD.
sounds good! what is the hotel like?	You will be staying at the Hotel Peter, a 3-star hotel with a 0/10 guest rating, free wifi, free parking and free breakfast. Do you want me to book this trip?
sounds good! please book it!	Your trip has been booked! Your flight leaves on Saturday, August 18th at 10:13 p.m. Enjoy your stay!
Hello, I'd like to book a trip to Mos Eisley from Hogsmeade on August 13.	Hello, the origin and destination do not show up in our system. Are there any other destinations you are interested in?  When will you be travelling?
I'd consider travelling to Coruscant with 12 adults on a budget of $2900, leaving on August 13 from Hogsmeade.	I apologize, but I cannot accommodate this request either.
That is very unfortunate. Thank you.	Thank you and sorry we let you down.
Hi! I'd like to plan my honeymoon, but I've spent way too much on my wedding and need to stick to a budget of $4600. Can you offer anything to Marseille for 5 days leaving from Salvador on August 17?	I dont have anything for your budget or start date
I'm afraid that I really need to stick to my budget. Can you look up packages for Rome?	I have the perfect package for you! It is at the Secret Bay in Rome, with a flight leaving on the 17th and returning on the 20th, The total cost on this package is $4517.97USD.
That is excellent. The hotel is how many stars? Is there a spa?	It is a 0 star hotel but it includes free breakfast and wifi. Unfortunately, it does not have a spa.
Holy moly! That is not a good way to start a marriage! Do you have any other packages?	Not in Rome.  Do you want me to look at other destinations?
Let's go back to the Marseille deals, and I will reconsider my budget and dates.	The most economical deal we have at the moment in Marseille from Salvador is  $5203.99USD in a 4 star hotel which includes free wifi. It is available from August 21st to August 24th.
Great, I'd like to book this one please!	Perfect, I will take down all your details and send you the confirmation. Enjoy your stay in Marseille!
Hi im fro termina and i want to go on vacation on August 13th	Where would you like to go?
Im looking to go to Kakariko Village	Sorry, I can't find those locations in my database. Is there another place you could depart from?
I could leave from Birmingham	Ok! Any other destination in mind?
not at the moment let's see what is available	I've got trips available to Calgary, Denver, Burlington, Sacramento, and Phoenix - all for under 500USD. Any interest in exploring these options?
potentially which of these places have the best hotel for 5 people	5 adults?
yessir!	Okie doke! I have 4 star hotels in Calgary, 3 stars in Denver, 2.5 in Burlington 2.5 in Phoenix, and 2 stars in Sacramento.
to stay in Calgary how much would it be?	5 people could spend 8 days in Calgary for 795.80USD.
queenstown maybe	I have a 5 star hotel in Queenstown for 5 people for 13047.90USD.
that would work what is it called/	That hotel is called the Illustrious Pool Hotel.
that seems perfect! what dates would that be/\?	August 26-September 1.
anything closer to august 13th	I have the same hotel for 15395.73USD if you leave on August 15
and when would it return?	You would return on August 21.
if i wanted to be back by the 16th when could i return?	You would like to travel from August 13-16?
yes please!	Sorry, I don't have anything available in Queenstown for those dates.
what is available for those dates?	I can't find anything in my database for those dates.
Hi i am looking to go to Punta Cana with my three friends	Hi there! What city will you be departing from?
hi I will be departing from Gotham city	I can't seem to find any flights to Punta Cana out of Gotham City. There is a package for an 8-day stay in Punta Cana starting on the 24th of August. Your city of departure would be Melbourne, USA.
I could leave from Melbourne USA. any packages in La Paz?	I can't seem to find any flights to La Paz.
i guess punta cana will do!	Excellent! I can book a stay for you and your friends at the El Mar from the 24th to the 31st of August. The cost of this package is 656.60USD. Do you want me to book it.
that would be amazing let¡¯s do it	Your trip has been booked! Enjoy your stay!
Hello, I'd like to go to Birmingham for 7 days on my honeymoon, leaving from Denver on August 18. What can you offer?	I don't have any packages available in Birmingham, but I do have other options travelling out of Denver. 
Great. Is Phoenix in the list of other options?	Actually, I just found something available in Birmingham but it is only available on August 30th. Do you want more details on it?
Yes I would please!	It is a 7 day package at the The Emerald, a 4 star hotel with free wifi. The price on this package is $1242.7USD.
This sounds like a great package, although I would like to compare it to a trip to Phoenix. What is available?	I have 2.5 star and 3 star packages available in Phoenix from August 27 to September 1st.  I have both economy and business class seats left.
Is there anything closer to the 18th of August to Phoenix?	No there is not, those packages are sold out.
What is the price of the 3 star hotel in Phoenix from August 27 to September 1st?	The Recreation Inn, a 3 star property, is $1832.8USD based on an economy class ticket. If you want a business class ticket, the price is $1832.8USD.
And what is the price of the 2.5 star hotel?	Economy or business?
Economy. I am trying to stay within a budget of $1000.	It's a bit higher than your budget at $1849.57USD.  The trip to Birmingham was $1242.70USD so that was closer to your budget and that is in a 4 star property.
Is there anything available in Birmingham cheaper than $1242.70?	No but I have deals out of Denver  available on August 24th to Toronto and August 27 to Calgary for under $1000.
Hi im from neverland! and i want to go to Mos eisley	Hello! I can't seem to find any flights to Mos Eisley, do you have another destination in mind?
Maybe Rio de Janeiro?	How about an 8-day stay for one at the Hotel Fernando Ribero in Rio de Janeiro? Your flight would leave on Wednesday, August 17 at 10:38 a.m. Do you want me to book this package?
and that leaves from neverland?	Unfortunately I can't find any flights leaving Neverland. Your flight would leave from Salvador, Brazil.
and if i were to go to alexandria?	I can book you a six-day stay at the Western Landscape Inn & Suites from the 17th to the 22nd of August. Your flight would leave from Boston.
what is the rating of that?	It is a 2.5-star hotel with a 0/10 guest rating.
can we book it?	Definitely! Your flight leaves August 17th, 2016 at at 9:00 a.m. Enjoy your stay!
hello! were leaving from Brasilia and looking to book our honeymoon	Great! Where are you thinking of going?
maybe rome for 7 days	I have many 5 days trips to Rome. Would that suit your needs?
ya for sure i have a small budget due to the wedding but i think we can make it work	Will you be travelling alone for your honeymoon?
no, ill be with the ball and chain	I'm not sure I understand. Will you be travelling alone?
the soon to be mrs. will be attending as well	Ok! I can book 5 days in Rome for two people at 3550.55USD.
How about phoenix?	I can book 7 days in Phoenix for 3775.54USD
never mind then how about Rome	I can book 5 days in Rome for two people at 3550.55USD
what is the hotel like?	0.0 star rating with free breakfast and free wifi.
perfect! lets book it!	Ok great! I will go ahead and book that for you :smile:
Hi im in the middle of travelling  and i want to go to Porto!	Sure thing! What city will you be departing from?
i can leave from Minneapolis	I you leave from Minneapolis on the 17th of August I can book you 11 days in the four-star Golden Keep. The total cost of this package is 2362.21USD. Would you like me to book this package?
Let¡¯s book it!	Done! Enjoy!
Hi there! I finally have some vacation time starting on August 22nd and I am hoping to go away somewhere really far away and getting away from it all. Do you have any suggestions for me?	Where would you be leaving from and how long is your trip?
I would be leaving from Sydney and I have to be back by Wednesday, September 7.  I'm so excited!	Do you have any destinations in mind?
Not really. As long as it is within those dates, or even returning a bit earlier,  and also within my budget, I really don't care where I go. I am just happy to get out of Sydney for a while.	Great! I'll see what I can do. What is your budget for this trip?
I just got my big yearly bonus so I have $6100.00 to spend. Send me as far away as possible!	Can I interest you in a 5 day 4 star package to Naples, a 9 day 5 star package in Berlin or an 8 day 3 star package in Manaus, Brazil?
What are the dates for the Berlin package? A 5 star package sounds fantastic, as long as it is within my budget.	You would depart on Saturday, August 27th and return on Sunday, September 4th.
What else is included in that package?	Free breakfast and free wifi. It is well within your budget at 4018.16 USD. Would you like me to search packages in the 5000 USD range?
No, but can you please give me some flight details on it? I don't like flying out too early in the morning! Also, would I be flying economy or business class?	Departure from Sydney is at 12:00pm, arrival in Berlin is at 8:37pm. For the return flight, you would depart Berlin at 3:00am and land in Sydney at 11:37am. This is a business class flight.
3:00am flight out of Berlin? No way! That means I will have to be at the airport at like midnight! What are the dates for the 8 day package to Brazil? Are the flights any better on that one? And how much is that package?	The Brazil package is from August 26th to September 1st at a total of 4006.85 USD. Unfortunately, all return flights to Sydney leave at 3:00 am.
Is it a business class flight also? Do I get a free breakfast and wifi with that one?	The flight is business class and breakfast, wifi and parking are all included in your stay at this 3 star hotel. Can I interest you in a 4 star hotel in Brazil for 5003.33USD and a 8.8/10 guest rating?
Hmmmm that one could be interesting too. A 4 star would be much better. I don't trust 3 star hotels, they are full of cockroaches! Are the dates and flights the same on that package?	They are similar. Departure from Sydney is on August 27 at 11:00am and the return flight is on September 3rd at 3:00am. Breakfast, wifi and parking are all included.
Do you have a flight that departs closer to August 22nd by any chance?	The closest I have is the 3 star 8 day package to Manaus we spoke of earlier. The flight is on August 26th.
How much is the the 4 star rated hotel to Brazil? Was that one on a business class flight also?	The 4 star package to Campinas, Brazil is 5003.33 USD, this includes business class flights.
This sounds like the perfect getaway, Brazil is about as far as I can get from Sydney! Can you book that for me please :smile:? Thank you so much for all you help.	Yes of course, booking is complete. Please follow the below link for your confirmation. Enjoy your vacation!
I'd like to book a trip to Monterrey from August 17th to August 25th.	Hello! What city will you be departing from?
Sacramento	Unfortunately I don't have any packages for those dates, however I can book you a stay from the 27th of August to the 3rd of September. Would this interest you?
Okay, well what about a trip to Caprica for August 17th to the 25th?	I can't seem to find any packages to Caprica for those dates. Would you be interested in a trip to Punta Cana from the 17th to the 24th of August?
No thanks. I think i will take the trip to Monterrey from August 27th to September 3rd.	Done! Your trip has been booked. Enjoy your trip!
how much would the trip be for two people?	Will that be for two adults or one child and one adult?
two adults	The total cost of this trip will be 3668.31USD. If you're interested, I can upgrade your flights from economy to business class, bringing your total to 4550.28USD.
I'll take the cheaper option.	Excellent! Your trip has been booked! Enjoy your vacation!
hey i wanna go to hiroshima w my fam	Can you tell me where you are departing from? do you have a budget?
yeah im from Philly trying to spending 23500 max	When are you planning on departing?
idk	Will you be travelling alone?
nah im bring 2 wives and 4 kids	We have a few options for hotels, they will all be a 6 day stay, would that work? If so, for your budget you can get the Iceberg Resort for $20000 (3.0 star hotel), the Hotel Oishi for $20297 (4.5 star Hotel) or Hotel Royal for $21031 (3.9 star Hotel)
hm ok i would like to know where there is free parking	none of the above have free parking, all are  equipped with Wifi and the Iceberg Resort offers Breakfast
when does my flight depart if i stay at Hotel Royal	This flight is departing from Philadelphia
yes i live in Philadelphia........................ when do i depart i want to know WHEN	you will depart from Philadelphia, USA on August 30th and you will Leave Hiroshima, Japan on September 3rd
ok is this the same for all hotels?	Iceberg Resort would be from August 26th to August 30th and for Hotel Oishi it will be August 26th until August 30th
ok i want to stay at Hotel Royal because i do not want my children to have free breakfast	okay, well lets book that for you! so you will be leaving on Tuesday, August 30th and returning on September 3rd, with a total of $21031, does that sound good?
yes, good. please book	All done! enjoy your vacation!
